,unit,time,os_1,os_2,sm_2,sm_3,sm_4,sm_6,sm_7,sm_8,sm_9,sm_11,sm_12,sm_13,sm_14,sm_15,sm_17,sm_20,sm_21,cycle
5877,30,85,-0.0007,-0.0002,642.43,1582.33,1397.52,21.61,554.4,2388.01,9058.01,47.25,522.01,2387.98,8146.59,8.4274,391,38.98,23.4296,85
5878,30,86,-0.0047,-0.0005,642.44,1585.37,1398.23,21.61,554.86,2388.06,9064.07,47.4,522.42,2387.97,8145.31,8.3646,391,39.03,23.3863,86
5879,30,87,-0.0035,-0.0004,642.02,1589.85,1387.36,21.61,554.1,2388.04,9065.85,47.15,522.44,2387.99,8145.26,8.3858,392,38.9,23.4056,87
5880,30,88,-0.0052,0.0002,642.23,1577.76,1394.11,21.61,555.04,2388.0,9056.32,47.23,522.62,2387.95,8144.04,8.3793,393,39.15,23.3897,88
5881,30,89,0.0009,0.0001,642.03,1577.75,1399.62,21.61,553.83,2387.96,9064.48,47.36,522.34,2388.01,8141.9,8.424,391,38.91,23.4586,89
5882,30,90,0.0008,-0.0001,642.35,1592.11,1400.35,21.61,553.87,2388.04,9064.95,47.22,522.68,2388.03,8140.16,8.4266,391,39.01,23.4515,90
5883,30,91,0.0058,-0.0,642.27,1587.08,1400.44,21.61,554.31,2388.05,9062.69,47.25,522.45,2388.01,8145.74,8.3918,392,39.04,23.3655,91
5884,30,92,0.0001,-0.0002,642.41,1585.92,1408.06,21.61,554.52,2387.97,9063.86,47.2,521.84,2388.0,8140.88,8.4067,392,38.78,23.5047,92
5885,30,93,0.0032,0.0002,641.7,1580.59,1395.09,21.61,553.91,2387.96,9063.62,47.34,522.52,2388.05,8146.83,8.3981,393,38.98,23.4019,93
5886,30,94,0.0033,-0.0004,642.44,1581.85,1399.89,21.61,554.24,2388.03,9064.01,47.24,522.17,2388.04,8140.67,8.4213,393,39.05,23.4338,94
5887,30,95,0.0003,-0.0004,642.08,1577.72,1390.22,21.61,553.68,2388.06,9058.08,47.34,521.97,2387.99,8140.84,8.3651,391,38.89,23.4305,95
5888,30,96,-0.0007,-0.0004,642.08,1587.5,1402.12,21.61,554.3,2388.01,9057.33,47.34,522.21,2388.03,8143.95,8.4031,391,38.96,23.4079,96
5889,30,97,0.0002,0.0001,642.37,1584.39,1398.59,21.61,554.09,2388.04,9062.08,47.26,521.74,2387.99,8142.92,8.4203,393,38.89,23.4042,97
5890,30,98,0.0042,-0.0004,642.65,1591.22,1402.72,21.61,554.31,2388.02,9053.13,47.28,522.02,2388.02,8142.93,8.4223,392,38.95,23.4166,98
5891,30,99,0.0002,0.0003,642.42,1592.99,1396.54,21.61,554.06,2388.08,9064.04,47.27,521.9,2387.99,8145.97,8.4359,393,39.08,23.2926,99
5892,30,100,0.0,-0.0002,642.39,1586.3,1400.74,21.61,553.53,2388.0,9057.1,47.4,521.81,2388.02,8143.15,8.3997,391,38.97,23.4027,100
5893,30,101,0.0033,0.0001,641.81,1583.0,1404.81,21.61,553.79,2388.03,9063.28,47.3,522.31,2387.98,8137.59,8.3892,392,38.98,23.3485,101
5894,30,102,-0.002,-0.0,642.57,1588.31,1401.86,21.61,554.29,2388.01,9058.77,47.18,522.58,2388.04,8143.07,8.3833,391,39.16,23.3412,102
5895,30,103,-0.0044,0.0,642.03,1581.91,1397.28,21.61,554.28,2388.05,9058.25,47.31,522.32,2388.09,8141.96,8.4062,392,38.86,23.2906,103
5896,30,104,0.001,0.0001,642.43,1583.52,1402.0,21.61,554.09,2388.07,9062.12,47.17,522.02,2387.99,8142.67,8.3795,392,38.91,23.2822,104
5897,30,105,0.0011,-0.0002,642.01,1585.26,1405.92,21.61,554.02,2388.01,9067.59,47.39,522.39,2388.0,8145.82,8.3834,392,38.93,23.3958,105
5898,30,106,-0.0001,0.0,642.44,1588.9,1402.93,21.61,554.18,2388.01,9061.9,47.48,521.66,2388.06,8140.34,8.394,393,38.88,23.2506,106
5899,30,107,-0.0004,0.0004,641.9,1591.75,1402.29,21.61,553.91,2388.05,9057.84,47.23,521.86,2388.06,8143.99,8.3791,393,38.89,23.3928,107
5900,30,108,0.0042,-0.0004,642.26,1588.58,1399.83,21.61,554.08,2388.07,9062.61,47.24,522.12,2388.0,8136.14,8.4102,393,39.06,23.3976,108
5901,30,109,0.0005,0.0004,642.18,1588.58,1402.83,21.61,553.47,2388.05,9060.12,47.27,521.71,2388.1,8140.81,8.4138,393,39.0,23.2846,109
5902,30,110,0.0014,-0.0003,642.28,1586.12,1401.54,21.61,554.52,2388.03,9059.82,47.57,521.56,2388.03,8137.15,8.4099,392,38.9,23.2249,110
5903,30,111,0.003,0.0005,641.98,1584.82,1406.2,21.61,553.69,2388.08,9057.28,47.34,521.76,2388.03,8139.39,8.4232,393,38.93,23.4376,111
5904,30,112,0.0016,-0.0001,642.33,1584.19,1396.72,21.61,554.13,2388.08,9059.06,47.24,521.63,2388.0,8141.15,8.3935,393,38.83,23.3444,112
5905,30,113,-0.0006,-0.0004,642.87,1585.17,1394.55,21.61,554.11,2388.04,9054.07,47.33,521.82,2388.02,8140.81,8.4097,391,38.88,23.4792,113
5906,30,114,-0.0001,-0.0,642.53,1582.19,1403.23,21.61,554.32,2388.05,9063.13,47.25,522.47,2388.02,8145.19,8.3964,394,38.95,23.3742,114
5907,30,115,-0.0013,0.0002,641.81,1589.56,1402.69,21.61,554.32,2388.1,9059.82,47.2,521.96,2388.05,8144.13,8.451,393,38.91,23.443,115
5908,30,116,-0.0018,-0.0003,641.77,1585.28,1405.81,21.61,553.52,2388.09,9065.04,47.21,521.98,2388.05,8140.7,8.4002,394,38.82,23.3915,116
5909,30,117,0.0004,-0.0001,642.64,1580.11,1401.32,21.61,553.79,2388.02,9065.67,47.35,521.38,2388.04,8141.31,8.3948,391,38.91,23.3781,117
5910,30,118,0.0019,0.0005,642.16,1581.71,1397.66,21.61,553.92,2388.0,9065.09,47.13,522.03,2388.02,8142.21,8.4231,391,39.02,23.3816,118
5911,30,119,-0.0012,-0.0003,642.35,1585.69,1399.37,21.61,554.23,2388.04,9061.09,47.15,522.1,2388.04,8142.29,8.4148,391,39.04,23.3975,119
5912,30,120,-0.0017,0.0001,642.73,1584.64,1401.4,21.61,554.2,2388.06,9053.64,47.4,522.44,2388.05,8141.3,8.4349,392,38.91,23.2933,120
5913,30,121,0.0018,0.0003,642.48,1582.56,1393.52,21.61,554.41,2388.04,9051.13,47.35,522.22,2388.03,8140.79,8.4001,392,38.92,23.386,121
5914,30,122,-0.0033,0.0003,642.99,1588.91,1406.33,21.61,554.03,2388.08,9062.45,47.34,522.06,2388.04,8146.49,8.4607,392,38.87,23.3282,122
5915,30,123,-0.0001,0.0003,642.04,1586.54,1404.95,21.61,553.72,2388.03,9069.17,47.37,521.62,2388.01,8141.57,8.4163,392,38.83,23.3618,123
5916,30,124,0.0003,-0.0,642.48,1585.57,1403.67,21.61,554.58,2388.07,9052.53,47.16,521.93,2388.11,8143.22,8.4545,391,38.73,23.4269,124
5917,30,125,-0.0012,-0.0003,642.53,1585.08,1409.54,21.61,554.38,2388.05,9065.83,47.29,521.61,2387.96,8145.05,8.4223,391,39.02,23.3843,125
5918,30,126,0.0001,-0.0004,642.45,1593.46,1399.84,21.61,553.71,2388.0,9062.29,47.43,522.72,2388.09,8143.35,8.4343,392,38.93,23.3004,126
5919,30,127,0.0019,-0.0001,642.24,1591.6,1402.34,21.61,553.93,2388.08,9059.01,47.43,521.96,2388.09,8142.33,8.4193,392,38.78,23.3592,127
5920,30,128,0.0012,0.0001,642.27,1594.41,1406.55,21.61,554.45,2388.03,9058.34,47.42,521.33,2388.07,8137.84,8.4193,393,39.03,23.4067,128
5921,30,129,-0.0012,0.0001,642.19,1584.39,1414.22,21.61,553.92,2388.07,9062.12,47.41,522.03,2388.1,8140.84,8.3986,393,39.0,23.3117,129
5922,30,130,-0.0036,-0.0002,642.65,1594.28,1397.82,21.61,553.99,2388.1,9054.61,47.36,521.92,2388.03,8147.05,8.4135,393,38.98,23.2622,130
5923,30,131,0.0019,0.0001,642.69,1584.96,1406.77,21.61,553.37,2388.05,9059.81,47.38,521.91,2388.07,8145.88,8.4248,393,38.78,23.3401,131
5924,30,132,0.0016,-0.0001,641.95,1584.66,1403.19,21.61,553.52,2388.11,9058.52,47.39,522.05,2388.11,8140.54,8.4011,392,39.08,23.3263,132
5925,30,133,-0.0024,-0.0004,642.52,1593.26,1404.17,21.61,553.96,2388.07,9059.55,47.36,521.54,2388.04,8140.2,8.412,393,39.0,23.2852,133
5926,30,134,-0.0015,0.0004,642.2,1591.22,1407.07,21.61,553.9,2388.06,9064.56,47.24,521.52,2388.08,8139.88,8.4122,392,38.87,23.2746,134
5927,30,135,-0.0003,0.0,642.21,1577.89,1403.44,21.61,553.69,2388.02,9062.27,47.46,521.98,2388.05,8138.58,8.4386,393,38.76,23.2909,135
5928,30,136,-0.0042,0.0002,642.72,1589.32,1405.63,21.61,553.27,2388.15,9054.96,47.38,521.81,2388.11,8148.09,8.3976,392,38.98,23.3789,136
5929,30,137,-0.0033,0.0003,642.76,1592.26,1405.53,21.61,552.86,2388.08,9054.68,47.35,521.81,2388.02,8136.45,8.4428,393,38.96,23.4407,137
5930,30,138,0.0022,-0.0004,642.74,1586.59,1411.94,21.61,553.01,2388.1,9062.87,47.58,521.51,2388.02,8142.95,8.4443,393,38.76,23.3684,138
5931,30,139,0.0011,-0.0004,642.29,1590.39,1408.71,21.61,553.44,2388.05,9060.32,47.6,521.57,2388.09,8144.41,8.4358,394,38.79,23.2696,139
5932,30,140,0.0015,-0.0003,642.09,1590.22,1401.57,21.61,553.34,2388.06,9058.2,47.39,521.49,2388.06,8138.82,8.4153,392,38.87,23.361,140
5933,30,141,-0.0011,0.0,642.54,1586.22,1402.83,21.61,554.02,2388.11,9062.92,47.48,521.42,2388.12,8139.63,8.4558,392,38.88,23.3348,141
5934,30,142,-0.0007,0.0002,642.61,1583.32,1409.76,21.61,553.47,2388.16,9060.62,47.52,521.68,2388.11,8144.54,8.4723,394,38.81,23.3449,142
5935,30,143,0.0005,0.0001,642.51,1590.92,1410.08,21.61,553.43,2388.04,9056.86,47.5,521.42,2388.08,8138.19,8.3969,393,38.97,23.3814,143
5936,30,144,0.0045,-0.0002,642.45,1592.41,1405.23,21.61,553.39,2388.1,9065.14,47.53,521.6,2388.1,8138.21,8.4475,394,38.7,23.384,144
5937,30,145,-0.0028,-0.0002,642.42,1593.25,1409.11,21.61,553.32,2388.08,9062.42,47.41,521.23,2388.13,8136.7,8.4658,393,38.87,23.2412,145
5938,30,146,-0.0024,-0.0002,642.44,1592.71,1405.58,21.61,553.71,2388.12,9065.44,47.54,521.57,2388.07,8131.83,8.4606,393,38.8,23.2319,146
5939,30,147,0.0001,-0.0002,642.05,1591.29,1413.02,21.61,554.01,2388.11,9058.34,47.52,521.02,2388.04,8141.09,8.4407,394,38.76,23.3498,147
5940,30,148,0.0025,0.0003,643.01,1587.19,1415.8,21.61,553.42,2388.11,9053.82,47.57,521.21,2388.12,8141.43,8.4307,394,38.8,23.2313,148
5941,30,149,-0.0011,-0.0002,642.37,1591.14,1407.63,21.61,552.87,2388.07,9055.04,47.38,521.72,2388.15,8140.33,8.4151,392,38.74,23.354,149
5942,30,150,0.0035,0.0001,642.62,1590.33,1411.98,21.61,553.36,2388.16,9060.0,47.64,521.03,2388.1,8132.5,8.4593,394,38.97,23.2037,150
5943,30,151,0.0028,0.0,642.65,1590.11,1410.16,21.61,553.14,2388.07,9064.54,47.6,521.1,2388.07,8140.68,8.4347,394,38.75,23.1521,151
5944,30,152,-0.0023,-0.0001,642.54,1590.7,1409.7,21.61,553.18,2388.13,9058.32,47.79,521.32,2388.08,8141.4,8.4349,394,38.74,23.2894,152
5945,30,153,0.0001,-0.0001,642.89,1593.52,1417.0,21.61,553.86,2388.13,9060.56,47.44,520.85,2388.11,8132.47,8.4373,394,38.72,23.1734,153
5946,30,154,-0.0022,-0.0003,642.55,1587.3,1406.04,21.61,553.21,2388.15,9060.98,47.64,521.31,2388.12,8134.99,8.4326,393,38.82,23.2581,154
5947,30,155,-0.0014,-0.0004,642.92,1593.63,1404.65,21.61,553.26,2388.15,9058.46,47.58,521.34,2388.1,8136.12,8.4767,394,39.08,23.2471,155
5948,30,156,0.0024,0.0003,642.34,1586.8,1402.97,21.61,553.45,2388.12,9060.81,47.82,520.92,2388.13,8136.61,8.4352,393,38.86,23.2616,156
5949,30,157,-0.0006,0.0003,642.61,1595.7,1406.4,21.61,553.35,2388.13,9058.52,47.58,520.86,2388.16,8135.51,8.4695,393,38.73,23.2119,157
5950,30,158,0.0025,-0.0,642.9,1594.27,1416.24,21.61,553.17,2388.13,9057.01,47.61,521.57,2388.19,8135.07,8.4396,394,38.73,23.2411,158
5951,30,159,0.0012,0.0002,643.07,1597.02,1412.94,21.61,552.53,2388.13,9053.09,47.5,521.12,2388.13,8131.48,8.4338,396,38.73,23.1997,159
5952,30,160,0.0021,0.0002,642.93,1597.49,1416.64,21.61,553.61,2388.14,9060.17,47.48,520.71,2388.13,8137.93,8.5068,394,38.89,23.2727,160
5953,30,161,-0.0035,-0.0002,642.45,1598.89,1415.27,21.61,553.0,2388.18,9055.47,47.59,520.99,2388.12,8138.03,8.4597,394,38.69,23.16,161
5954,30,162,-0.0023,0.0002,642.32,1594.88,1412.51,21.61,552.77,2388.12,9058.14,47.62,520.97,2388.2,8137.11,8.4557,392,38.63,23.2997,162
5955,30,163,-0.0015,0.0003,642.64,1599.86,1410.54,21.61,552.34,2388.14,9057.36,47.69,521.01,2388.18,8135.16,8.4717,392,38.82,23.2873,163
5956,30,164,0.0002,-0.0003,642.93,1592.68,1418.13,21.61,552.66,2388.18,9059.48,47.77,520.82,2388.15,8137.57,8.4624,394,38.83,23.2539,164
5957,30,165,0.0034,0.0003,642.94,1592.27,1414.8,21.61,552.97,2388.12,9046.45,47.71,521.07,2388.12,8132.01,8.4374,395,38.66,23.1558,165
5958,30,166,-0.0035,-0.0002,643.19,1594.47,1405.06,21.61,552.11,2388.11,9054.68,47.69,521.27,2388.16,8134.12,8.453,394,38.63,23.3154,166
5959,30,167,0.0022,0.0005,642.6,1590.69,1418.89,21.61,553.04,2388.14,9052.43,47.75,520.91,2388.1,8130.41,8.482,393,38.76,23.3618,167
5960,30,168,0.0029,-0.0001,643.22,1593.18,1409.51,21.61,552.46,2388.15,9049.28,47.86,520.7,2388.22,8136.44,8.4309,395,38.83,23.2764,168
5961,30,169,-0.0003,-0.0005,642.78,1593.76,1416.89,21.61,552.69,2388.25,9054.99,47.61,520.85,2388.21,8133.76,8.4441,396,38.68,23.1873,169
5962,30,170,0.0018,-0.0003,643.23,1591.67,1413.31,21.61,552.48,2388.15,9063.22,47.81,521.12,2388.19,8132.8,8.4651,393,38.48,23.1442,170
5963,30,171,0.0011,-0.0005,642.97,1596.9,1418.05,21.61,552.6,2388.19,9048.73,47.62,521.02,2388.12,8130.42,8.4728,394,38.65,23.1261,171
5964,30,172,0.0009,-0.0003,643.27,1588.64,1416.87,21.61,552.59,2388.19,9057.89,47.71,521.3,2388.2,8128.04,8.4821,394,38.8,23.2791,172
5965,30,173,0.0015,0.0002,643.05,1588.62,1420.56,21.61,552.13,2388.2,9052.17,47.87,520.78,2388.27,8134.3,8.4934,395,38.69,23.1842,173
5966,30,174,0.0013,0.0003,643.64,1588.97,1419.27,21.61,551.94,2388.2,9055.73,47.88,520.43,2388.2,8130.57,8.4688,393,38.57,23.257,174
5967,30,175,0.0002,-0.0002,642.68,1593.68,1418.61,21.61,552.44,2388.15,9057.8,47.86,519.81,2388.17,8128.02,8.5048,394,38.66,23.1409,175
5968,30,176,0.003,-0.0003,643.13,1594.82,1420.87,21.61,552.03,2388.25,9056.14,48.0,520.56,2388.21,8133.02,8.4569,394,38.67,23.0812,176
5969,30,177,0.0001,-0.0002,642.84,1594.17,1418.86,21.61,553.03,2388.25,9055.25,47.94,519.74,2388.18,8124.54,8.4652,395,38.68,23.1291,177
5970,30,178,0.0009,0.0001,642.92,1596.34,1418.78,21.61,551.75,2388.14,9056.49,48.0,520.6,2388.17,8131.07,8.4717,394,38.55,23.2355,178
5971,30,179,-0.0042,0.0004,643.75,1594.22,1419.01,21.61,552.85,2388.12,9061.87,47.92,520.72,2388.19,8130.8,8.475,394,38.67,23.1937,179
5972,30,180,0.0006,-0.0003,643.36,1593.48,1427.11,21.61,552.0,2388.23,9045.55,48.0,519.93,2388.2,8130.47,8.464,393,38.58,23.2488,180
5973,30,181,0.0005,0.0004,643.27,1600.72,1420.74,21.61,551.41,2388.18,9054.9,47.81,520.71,2388.18,8127.81,8.4716,395,38.5,23.1706,181
5974,30,182,-0.0005,0.0004,643.72,1600.24,1420.71,21.61,552.3,2388.25,9053.48,48.13,520.33,2388.2,8128.47,8.5077,396,38.51,23.2195,182
5975,30,183,0.0005,0.0,643.87,1602.57,1412.64,21.61,552.33,2388.22,9054.52,47.93,520.01,2388.21,8128.09,8.5284,394,38.57,23.1144,183
5976,30,184,-0.0021,0.0001,643.41,1603.89,1424.56,21.61,552.44,2388.24,9055.41,47.95,520.08,2388.18,8127.93,8.5278,395,38.55,23.0789,184
5977,30,185,-0.0014,-0.0003,643.0,1598.5,1431.53,21.61,551.79,2388.28,9050.22,47.9,519.83,2388.22,8126.35,8.4843,395,38.57,23.133,185
5978,30,186,-0.0009,-0.0001,643.26,1594.24,1426.02,21.61,552.09,2388.25,9056.84,47.95,519.74,2388.19,8124.15,8.5004,395,38.49,23.2516,186
5979,30,187,0.0016,-0.0,643.33,1599.63,1427.59,21.61,551.12,2388.29,9048.77,48.1,519.88,2388.3,8117.48,8.4856,394,38.63,23.0802,187
5980,30,188,-0.0002,-0.0002,643.42,1596.46,1431.49,21.61,551.75,2388.25,9055.32,48.0,520.5,2388.28,8123.25,8.4991,397,38.47,23.1048,188
5981,30,189,-0.0006,-0.0002,643.46,1600.32,1425.35,21.61,551.17,2388.22,9049.57,47.99,519.74,2388.28,8119.92,8.5502,396,38.45,23.127,189
5982,30,190,0.0002,0.0001,643.8,1601.46,1423.61,21.61,551.75,2388.21,9046.62,48.05,519.91,2388.31,8127.39,8.5077,397,38.53,23.1087,190
5983,30,191,-0.0026,0.0001,643.72,1603.55,1423.84,21.61,551.62,2388.29,9049.47,48.06,519.68,2388.27,8118.84,8.5266,394,38.5,23.0123,191
5984,30,192,-0.0032,-0.0003,643.6,1604.26,1422.34,21.61,551.89,2388.28,9052.51,48.04,519.75,2388.25,8123.18,8.528,395,38.5,23.0121,192
5985,30,193,0.0026,0.0003,644.01,1595.95,1427.62,21.61,551.86,2388.25,9052.23,48.2,519.28,2388.29,8126.56,8.5148,395,38.44,22.9821,193
5986,30,194,0.0003,0.0005,643.34,1604.03,1441.49,21.61,551.1,2388.32,9050.0,48.17,519.22,2388.3,8118.21,8.5298,396,38.24,23.1925,194
5987,31,1,-0.0009,-0.0,642.32,1582.38,1393.03,21.61,554.79,2388.05,9058.68,47.19,522.25,2387.99,8138.73,8.4135,392,39.02,23.4287,1
5988,31,2,-0.0005,-0.0003,642.49,1584.07,1394.01,21.61,554.15,2388.02,9059.34,47.31,522.46,2388.02,8140.24,8.3995,393,39.01,23.4805,2
5989,31,3,0.0029,-0.0002,642.49,1585.07,1394.99,21.61,554.23,2388.0,9055.34,47.1,522.68,2388.01,8140.79,8.4159,391,39.05,23.3977,3
5990,31,4,-0.0037,-0.0002,642.21,1572.4,1394.07,21.61,554.77,2388.0,9046.9,47.19,522.76,2388.01,8136.16,8.4232,391,39.02,23.3805,4
5991,31,5,-0.0011,0.0005,641.84,1584.77,1396.82,21.61,554.84,2388.03,9059.21,47.29,522.84,2388.02,8139.68,8.3922,393,39.11,23.3663,5
5992,31,6,-0.0003,-0.0003,642.48,1582.5,1398.27,21.61,554.74,2387.99,9061.88,47.3,522.14,2387.99,8136.34,8.3867,391,38.97,23.5206,6
5993,31,7,-0.0031,0.0005,642.3,1584.57,1405.87,21.61,554.9,2388.01,9054.53,47.23,522.44,2388.0,8132.69,8.3756,391,39.1,23.3069,7
5994,31,8,0.0032,-0.0002,642.32,1586.33,1401.08,21.61,554.08,2388.06,9067.5,47.03,522.37,2387.98,8141.14,8.3977,391,38.97,23.4163,8
5995,31,9,0.0037,-0.0001,641.84,1585.09,1402.92,21.61,554.09,2387.97,9055.05,47.21,521.9,2387.98,8133.34,8.3894,391,38.9,23.4756,9
5996,31,10,-0.0027,-0.0001,642.64,1595.07,1399.16,21.61,554.44,2388.01,9053.89,47.02,522.29,2388.02,8137.21,8.3873,389,39.12,23.469,10
5997,31,11,0.0013,0.0002,642.17,1579.12,1399.42,21.61,554.43,2387.98,9055.09,47.15,522.24,2388.01,8139.73,8.3832,392,39.12,23.4295,11
5998,31,12,-0.0009,0.0003,642.18,1579.01,1394.44,21.61,554.3,2387.99,9057.49,47.17,522.12,2388.01,8139.59,8.4032,390,39.0,23.4151,12
5999,31,13,0.0042,-0.0001,642.06,1581.71,1397.1,21.61,554.25,2388.01,9059.26,47.23,522.66,2388.06,8140.13,8.3956,393,38.89,23.5862,13
6000,31,14,-0.003,0.0001,641.66,1587.61,1398.61,21.61,554.4,2388.01,9057.46,47.31,522.8,2387.99,8140.72,8.3706,391,38.99,23.4726,14
6001,31,15,0.0011,0.0001,642.49,1583.13,1391.64,21.61,554.4,2388.04,9057.39,47.19,522.33,2388.02,8135.72,8.3784,392,39.06,23.4839,15
6002,31,16,0.0013,-0.0,641.65,1585.84,1398.7,21.61,554.72,2388.0,9049.27,47.04,522.21,2388.02,8142.44,8.3947,392,38.94,23.3974,16
6003,31,17,-0.0027,0.0005,642.13,1582.29,1401.29,21.61,554.0,2388.04,9054.63,47.11,522.56,2388.03,8133.96,8.4062,392,39.11,23.3932,17
6004,31,18,0.0019,0.0004,641.76,1589.63,1392.85,21.61,553.69,2388.04,9054.25,47.06,522.75,2388.03,8134.16,8.4117,393,39.02,23.5791,18
6005,31,19,-0.0011,0.0,642.18,1587.07,1399.25,21.61,554.14,2388.01,9055.95,47.32,522.08,2388.01,8135.21,8.4282,389,39.03,23.4234,19
6006,31,20,0.0009,-0.0003,642.16,1592.08,1397.95,21.61,554.36,2388.05,9057.86,47.14,521.89,2388.03,8138.31,8.371,393,39.08,23.476,20
6007,31,21,-0.0041,-0.0003,642.43,1590.86,1405.43,21.61,554.3,2388.01,9057.22,47.09,521.99,2388.05,8137.42,8.4408,392,39.01,23.4254,21
6008,31,22,-0.0,0.0005,642.41,1585.3,1395.91,21.61,554.1,2387.97,9059.15,47.2,522.0,2388.0,8139.19,8.3647,390,39.07,23.3529,22
6009,31,23,-0.0003,0.0001,642.13,1583.72,1398.73,21.61,554.09,2387.99,9049.36,47.45,522.33,2387.97,8142.07,8.3973,392,39.07,23.4756,23
6010,31,24,-0.0009,0.0003,642.02,1583.53,1400.11,21.61,554.34,2388.04,9054.41,47.01,522.85,2388.01,8138.91,8.3842,391,39.05,23.4339,24
6011,31,25,-0.0001,0.0003,641.81,1587.24,1395.24,21.61,555.03,2388.05,9053.45,47.3,521.68,2387.98,8140.76,8.4043,392,38.93,23.3552,25
6012,31,26,-0.0034,0.0005,642.49,1588.89,1394.61,21.61,554.05,2388.05,9057.32,47.16,522.33,2387.94,8136.26,8.4098,393,38.83,23.4585,26
6013,31,27,0.0007,0.0,641.97,1586.29,1395.12,21.61,554.79,2388.02,9060.61,47.26,522.39,2387.97,8141.44,8.3659,390,38.92,23.3088,27
6014,31,28,-0.0014,-0.0002,641.82,1584.33,1395.34,21.61,554.39,2387.96,9051.49,47.24,521.92,2387.98,8138.33,8.4182,392,38.99,23.3738,28
6015,31,29,0.0015,0.0004,642.75,1582.95,1397.95,21.6,553.71,2388.0,9056.69,47.25,522.83,2388.01,8140.99,8.4084,390,39.13,23.4073,29
6016,31,30,0.0012,0.0003,642.43,1584.37,1402.39,21.61,554.6,2388.08,9060.37,47.25,521.85,2388.0,8136.63,8.4189,391,38.82,23.263,30
6017,31,31,0.0,0.0005,642.43,1585.58,1398.84,21.61,554.62,2388.0,9057.53,47.15,522.64,2388.0,8140.67,8.3931,393,38.92,23.4831,31
6018,31,32,-0.0033,-0.0004,642.07,1583.16,1393.16,21.6,554.65,2388.05,9059.82,47.41,522.22,2388.0,8140.07,8.4297,392,38.99,23.4403,32
6019,31,33,0.0017,0.0004,642.6,1589.24,1401.33,21.61,554.16,2388.05,9060.87,47.07,522.68,2388.03,8141.31,8.4018,392,38.92,23.4052,33
6020,31,34,0.0012,-0.0003,642.08,1588.91,1399.33,21.61,555.31,2388.0,9050.68,47.11,522.17,2388.05,8144.41,8.4,391,39.13,23.4073,34
6021,31,35,-0.002,0.0003,642.63,1589.74,1399.15,21.61,554.26,2388.06,9053.42,47.3,522.31,2388.06,8138.96,8.416,392,39.0,23.5561,35
6022,31,36,0.0022,-0.0003,642.26,1575.27,1397.59,21.61,554.97,2388.04,9049.85,47.37,522.35,2388.04,8134.19,8.4196,392,39.09,23.4543,36
6023,31,37,-0.0003,-0.0003,641.53,1588.56,1395.54,21.61,554.72,2387.99,9054.71,47.06,522.01,2388.03,8136.76,8.3852,393,38.93,23.4069,37
6024,31,38,0.0016,-0.0004,642.27,1585.97,1400.07,21.61,554.72,2387.98,9060.69,47.07,522.86,2388.03,8141.31,8.3874,391,38.91,23.4678,38
6025,31,39,-0.0001,-0.0,642.16,1582.17,1395.41,21.61,554.48,2388.01,9053.07,47.26,522.41,2388.0,8137.55,8.4151,392,39.02,23.5421,39
6026,31,40,0.0028,0.0001,642.61,1583.26,1397.76,21.6,553.67,2387.98,9056.09,47.1,522.16,2387.98,8141.46,8.3976,390,38.87,23.403,40
6027,31,41,-0.0012,-0.0,641.87,1586.7,1396.71,21.6,553.96,2388.09,9059.83,47.2,522.42,2388.04,8134.72,8.3995,392,39.11,23.4224,41
6028,31,42,-0.0026,-0.0003,642.09,1581.83,1399.34,21.61,555.28,2387.97,9057.89,47.22,521.92,2387.96,8142.58,8.392,392,39.04,23.3833,42
6029,31,43,-0.0012,0.0003,641.5,1577.74,1394.51,21.61,554.17,2388.0,9059.11,47.06,521.95,2388.03,8132.31,8.3855,391,38.96,23.413,43
6030,31,44,-0.0012,-0.0003,642.27,1584.28,1391.16,21.61,554.36,2388.04,9051.2,47.13,522.09,2388.01,8133.31,8.3587,392,38.87,23.4417,44
6031,31,45,-0.0017,0.0004,641.91,1588.78,1404.39,21.61,554.2,2388.0,9058.85,47.07,522.25,2388.03,8141.85,8.4147,390,39.13,23.45,45
6032,31,46,-0.0013,0.0005,642.67,1579.99,1395.96,21.61,554.25,2387.99,9059.75,47.12,522.28,2388.03,8138.42,8.3972,390,39.22,23.4009,46
6033,31,47,-0.0036,-0.0003,642.16,1586.8,1396.91,21.6,554.53,2388.02,9057.24,47.23,522.3,2388.03,8142.75,8.3637,393,39.0,23.4342,47
6034,31,48,-0.007,-0.0004,642.16,1582.58,1398.43,21.61,555.04,2388.02,9053.91,47.3,522.53,2387.97,8138.96,8.4014,394,39.07,23.5247,48
6035,31,49,-0.0013,-0.0002,642.35,1576.11,1398.33,21.61,554.02,2388.04,9054.19,47.04,522.54,2387.98,8141.86,8.3911,394,39.11,23.4696,49
6036,31,50,0.0007,0.0004,642.5,1587.31,1404.68,21.6,554.5,2388.01,9049.55,47.27,522.24,2388.01,8138.66,8.3969,391,39.07,23.5154,50
6037,31,51,-0.003,0.0004,642.49,1587.64,1403.08,21.61,554.32,2387.98,9049.21,47.16,521.86,2388.01,8138.28,8.4113,393,39.12,23.3379,51
6038,31,52,0.0001,0.0004,642.27,1583.5,1394.1,21.61,554.62,2387.95,9065.9,47.29,522.31,2388.0,8140.29,8.3646,390,39.2,23.4843,52
